Country,ISO3 Code,Date,Price (EUR/MWhe)
Austria,AUT,01/01/2025,134.21
Belgium,BEL,01/01/2025,112.18
Bulgaria,BGR,01/01/2025,138.78
Croatia,HRV,01/01/2025,136.02
Czechia,CZE,01/01/2025,128.57
Denmark,DNK,01/01/2025,98.97
Estonia,EST,01/01/2025,92.3
Finland,FIN,01/01/2025,52.7
France,FRA,01/01/2025,102.45
Germany,DEU,01/01/2025,114.22
Greece,GRC,01/01/2025,135.12
Hungary,HUN,01/01/2025,140.2
Ireland,IRL,01/01/2025,163.65
Italy,ITA,01/01/2025,141.35
Latvia,LVA,01/01/2025,92.14
Lithuania,LTU,01/01/2025,89.65
Luxembourg,LUX,01/01/2025,114.22
Montenegro,MNE,01/01/2025,138.47
Netherlands,NLD,01/01/2025,116.84
North Macedonia,MKD,01/01/2025,141.62
Norway,NOR,01/01/2025,47.97
Poland,POL,01/01/2025,114.3
Portugal,PRT,01/01/2025,96.29
Romania,ROU,01/01/2025,139.47
Serbia,SRB,01/01/2025,136.99
Slovakia,SVK,01/01/2025,140.23
Slovenia,SVN,01/01/2025,134.55
Spain,ESP,01/01/2025,96.59
Sweden,SWE,01/01/2025,50.45
Switzerland,CHE,01/01/2025,136.52
United Kingdom,GBR,01/01/2025,141.29
Austria,AUT,01/02/2025,140.82
Belgium,BEL,01/02/2025,128.74
Bulgaria,BGR,01/02/2025,156.69
Croatia,HRV,01/02/2025,150.01
Czechia,CZE,01/02/2025,132.64
Denmark,DNK,01/02/2025,114.86
Estonia,EST,01/02/2025,151.84
Finland,FIN,01/02/2025,47.44
France,FRA,01/02/2025,122.64
Germany,DEU,01/02/2025,129.39
Greece,GRC,01/02/2025,154.2
Hungary,HUN,01/02/2025,158.96
Ireland,IRL,01/02/2025,140.35
Italy,ITA,01/02/2025,150.36
Latvia,LVA,01/02/2025,151.75
Lithuania,LTU,01/02/2025,152.61
Luxembourg,LUX,01/02/2025,129.39
Montenegro,MNE,01/02/2025,151.87
Netherlands,NLD,01/02/2025,125.81
North Macedonia,MKD,01/02/2025,157.35
Norway,NOR,01/02/2025,48.39
Poland,POL,01/02/2025,133.84
Portugal,PRT,01/02/2025,108.2
Romania,ROU,01/02/2025,157.25
Serbia,SRB,01/02/2025,154.72
Slovakia,SVK,01/02/2025,153.37
Slovenia,SVN,01/02/2025,147.01
Spain,ESP,01/02/2025,108.28
Sweden,SWE,01/02/2025,61.54
Switzerland,CHE,01/02/2025,148.09
United Kingdom,GBR,01/02/2025,127.54
Austria,AUT,01/03/2025,103.65
Belgium,BEL,01/03/2025,91.16
Bulgaria,BGR,01/03/2025,104.09
Croatia,HRV,01/03/2025,104.9
Czechia,CZE,01/03/2025,99.95
Denmark,DNK,01/03/2025,83.7
Estonia,EST,01/03/2025,90.74
Finland,FIN,01/03/2025,47.83
France,FRA,01/03/2025,76.73
Germany,DEU,01/03/2025,92.54
Greece,GRC,01/03/2025,106.01
Hungary,HUN,01/03/2025,109.05
Ireland,IRL,01/03/2025,129.07
Italy,ITA,01/03/2025,120.49
Latvia,LVA,01/03/2025,92.53
Lithuania,LTU,01/03/2025,92.8
Luxembourg,LUX,01/03/2025,92.54
Montenegro,MNE,01/03/2025,99.33
Netherlands,NLD,01/03/2025,91.66
North Macedonia,MKD,01/03/2025,107.16
Norway,NOR,01/03/2025,34.51
Poland,POL,01/03/2025,99.38
Portugal,PRT,01/03/2025,52.49
Romania,ROU,01/03/2025,106.51
Serbia,SRB,01/03/2025,101.44
Slovakia,SVK,01/03/2025,104.59
Slovenia,SVN,01/03/2025,105.19
Spain,ESP,01/03/2025,52.87
Sweden,SWE,01/03/2025,41.03
Switzerland,CHE,01/03/2025,116.96
United Kingdom,GBR,01/03/2025,106.14
Austria,AUT,01/04/2025,81.32
Belgium,BEL,01/04/2025,73.36
Bulgaria,BGR,01/04/2025,84.94
Croatia,HRV,01/04/2025,84.78
Czechia,CZE,01/04/2025,79.64
Denmark,DNK,01/04/2025,74.7
Estonia,EST,01/04/2025,72.91
Finland,FIN,01/04/2025,47.82
France,FRA,01/04/2025,42.05
Germany,DEU,01/04/2025,77.4
Greece,GRC,01/04/2025,89.03
Hungary,HUN,01/04/2025,85.46
Ireland,IRL,01/04/2025,110.42
Italy,ITA,01/04/2025,99.86
Latvia,LVA,01/04/2025,76.99
Lithuania,LTU,01/04/2025,74.23
Luxembourg,LUX,01/04/2025,77.4
Montenegro,MNE,01/04/2025,90.75
Netherlands,NLD,01/04/2025,74.93
North Macedonia,MKD,01/04/2025,94.96
Norway,NOR,01/04/2025,36.02
Poland,POL,01/04/2025,85.96
Portugal,PRT,01/04/2025,25.75
Romania,ROU,01/04/2025,86.41
Serbia,SRB,01/04/2025,86.99
Slovakia,SVK,01/04/2025,84.36
Slovenia,SVN,01/04/2025,83.9
Spain,ESP,01/04/2025,26.65
Sweden,SWE,01/04/2025,33
Switzerland,CHE,01/04/2025,84.73
United Kingdom,GBR,01/04/2025,91.73
Austria,AUT,01/05/2025,71.02
Belgium,BEL,01/05/2025,61.08
Bulgaria,BGR,01/05/2025,85.35
Croatia,HRV,01/05/2025,83.86
Czechia,CZE,01/05/2025,73.12
Denmark,DNK,01/05/2025,64.12
Estonia,EST,01/05/2025,67.57
Finland,FIN,01/05/2025,17.97
France,FRA,01/05/2025,19.44
Germany,DEU,01/05/2025,66.74
Greece,GRC,01/05/2025,81.94
Hungary,HUN,01/05/2025,80.88
Ireland,IRL,01/05/2025,112.12
Italy,ITA,01/05/2025,94.4
Latvia,LVA,01/05/2025,67.83
Lithuania,LTU,01/05/2025,67.58
Luxembourg,LUX,01/05/2025,66.74
Montenegro,MNE,01/05/2025,89.1
Netherlands,NLD,01/05/2025,64.21
North Macedonia,MKD,01/05/2025,
Norway,NOR,01/05/2025,42.83
Poland,POL,01/05/2025,94.04
Portugal,PRT,01/05/2025,25.85
Romania,ROU,01/05/2025,85.88
Serbia,SRB,01/05/2025,89.05
Slovakia,SVK,01/05/2025,77.18
Slovenia,SVN,01/05/2025,84.59
Spain,ESP,01/05/2025,16.99
Sweden,SWE,01/05/2025,36.68
Switzerland,CHE,01/05/2025,70.27
United Kingdom,GBR,01/05/2025,82.11
Austria,AUT,01/06/2025,66.67
Belgium,BEL,01/06/2025,65.36
Bulgaria,BGR,01/06/2025,85.31
Croatia,HRV,01/06/2025,86.05
Czechia,CZE,01/06/2025,77.1
Denmark,DNK,01/06/2025,58.17
Estonia,EST,01/06/2025,41.2
Finland,FIN,01/06/2025,18.58
France,FRA,01/06/2025,40.9
Germany,DEU,01/06/2025,64.14
Greece,GRC,01/06/2025,85.46
Hungary,HUN,01/06/2025,84.13
Ireland,IRL,01/06/2025,93.83
Italy,ITA,01/06/2025,111.77
Latvia,LVA,01/06/2025,42.96
Lithuania,LTU,01/06/2025,42.96
Luxembourg,LUX,01/06/2025,64.14
Montenegro,MNE,01/06/2025,102.82
Netherlands,NLD,01/06/2025,67.7
North Macedonia,MKD,01/06/2025,90.55
Norway,NOR,01/06/2025,38.95
Poland,POL,01/06/2025,81.52
Portugal,PRT,01/06/2025,74.38
Romania,ROU,01/06/2025,86.17
Serbia,SRB,01/06/2025,85.77
Slovakia,SVK,01/06/2025,78.98
Slovenia,SVN,01/06/2025,87.57
Spain,ESP,01/06/2025,72.81
Sweden,SWE,01/06/2025,19.83
Switzerland,CHE,01/06/2025,63.17
United Kingdom,GBR,01/06/2025,79.04
Austria,AUT,01/07/2025,91.55
Belgium,BEL,01/07/2025,85.62
Bulgaria,BGR,01/07/2025,101.7
Croatia,HRV,01/07/2025,103.72
Czechia,CZE,01/07/2025,93.19
Denmark,DNK,01/07/2025,83.03
Estonia,EST,01/07/2025,36.07
Finland,FIN,01/07/2025,22.44
France,FRA,01/07/2025,79.38
Germany,DEU,01/07/2025,90.03
Greece,GRC,01/07/2025,102.25
Hungary,HUN,01/07/2025,103.68
Ireland,IRL,01/07/2025,99.94
Italy,ITA,01/07/2025,113.33
Latvia,LVA,01/07/2025,45.1
Lithuania,LTU,01/07/2025,45.26
Luxembourg,LUX,01/07/2025,90.03
Montenegro,MNE,01/07/2025,121.35
Netherlands,NLD,01/07/2025,90.21
North Macedonia,MKD,01/07/2025,
Norway,NOR,01/07/2025,40.51
Poland,POL,01/07/2025,103.37
Portugal,PRT,01/07/2025,73.53
Romania,ROU,01/07/2025,104.86
Serbia,SRB,01/07/2025,108.53
Slovakia,SVK,01/07/2025,99.81
Slovenia,SVN,01/07/2025,105.38
Spain,ESP,01/07/2025,73.94
Sweden,SWE,01/07/2025,29.27
Switzerland,CHE,01/07/2025,92.63
United Kingdom,GBR,01/07/2025,91.63
Austria,AUT,01/08/2025,74.72
Belgium,BEL,01/08/2025,68.68
Bulgaria,BGR,01/08/2025,75.93
Croatia,HRV,01/08/2025,78.44
Czechia,CZE,01/08/2025,76.82
Denmark,DNK,01/08/2025,73.85
Estonia,EST,01/08/2025,76.48
Finland,FIN,01/08/2025,54.49
France,FRA,01/08/2025,78.01
Germany,DEU,01/08/2025,77.67
Greece,GRC,01/08/2025,73.13
Hungary,HUN,01/08/2025,80.29
Ireland,IRL,01/08/2025,99.95
Italy,ITA,01/08/2025,109.17
Latvia,LVA,01/08/2025,79.45
Lithuania,LTU,01/08/2025,79.25
Luxembourg,LUX,01/08/2025,77.67
Montenegro,MNE,01/08/2025,108.89
Netherlands,NLD,01/08/2025,74.31
North Macedonia,MKD,01/08/2025,
Norway,NOR,01/08/2025,44.59
Poland,POL,01/08/2025,89.64
Portugal,PRT,01/08/2025,69.49
Romania,ROU,01/08/2025,81.6
Serbia,SRB,01/08/2025,81.21
Slovakia,SVK,01/08/2025,78.9
Slovenia,SVN,01/08/2025,78.28
Spain,ESP,01/08/2025,69.09
Sweden,SWE,01/08/2025,42.4
Switzerland,CHE,01/08/2025,79.27
United Kingdom,GBR,01/08/2025,84.7
